"Date","Open","High","Low","Last","Change","Settle","Volume","Previous Day Open Interest"
2002-10-23,186,189,186,188,NA,188,13,639
2002-10-22,189,189,184.5,186,NA,186,84,614
2002-10-21,189.5,189.5,189.5,189.5,NA,189.5,2,597
2002-10-18,193,193,187.25,189.75,NA,189.75,60,596
2002-10-17,194,194,194,194,NA,194,6,568
2002-10-16,199,199,195,195.5,NA,195.5,51,568
2002-10-15,193,200,193,197,NA,197,24,537
2002-10-14,190,194,190,192,NA,192,5,537
2002-10-11,195,195,189.5,189.5,NA,189.5,37,547
2002-10-10,200.5,200.5,197.75,197.75,NA,197.75,17,526
2002-10-09,199,201.5,199,199.75,NA,199.75,25,517
2002-10-08,200,200,200,200,NA,200,1,501
2002-10-07,201,201,200.5,200.5,NA,200.5,1,501
2002-10-04,198.5,200.5,198.5,199.5,NA,199.5,16,503
2002-10-03,199.5,199.5,199,199,NA,199,3,495
2002-10-02,203,203.5,200,200.5,NA,200.5,101,502
2002-10-01,202,202,200,201.5,NA,201.5,134,459
2002-09-30,199,199,199,199,NA,199,24,404
2002-09-27,199,199.5,198.5,199,NA,199,24,404
2002-09-26,201.75,202,201,201,NA,201,35,394
2002-09-25,202,202,199,201,NA,201,54,368
2002-09-24,198,200.75,198,200.5,NA,200.5,28,340
2002-09-23,195,196,195,196,NA,196,21,334
2002-09-20,198,198,197,197,NA,197,10,325
2002-09-19,196,196,196,196,NA,196,105,321
2002-09-18,196,196,196,196,NA,196,105,321
2002-09-17,193,193,193,193,NA,193,105,321
2002-09-16,191,191,191,191,NA,191,105,321
2002-09-13,191.25,192,190,191,NA,191,115,2093
2002-09-12,196.25,199,196,196.75,NA,196.75,131,2049
2002-09-11,195,199.75,195,199.75,NA,199.75,132,2071
2002-09-10,196.5,196.5,193.5,195.75,NA,195.75,139,2039
2002-09-09,193.5,198,193.5,195,NA,195,48,2001
2002-09-06,191.5,192.25,189.5,189.75,NA,189.75,175,1972
2002-09-05,185.25,191,185.25,190.75,NA,190.75,95,1894
2002-09-04,187.75,188,184.25,187,NA,187,122,1868
2002-09-03,182.75,188,181,187.25,NA,187.25,205,1874
2002-08-30,180.25,182.5,180.25,181,NA,181,78,1820
2002-08-29,185.25,186.75,181.5,181.5,NA,181.5,128,1842
2002-08-28,185,187,184.25,184.5,NA,184.5,78,1801
2002-08-27,184.5,184.5,183,184.5,NA,184.5,64,1806
2002-08-26,181.5,183.25,181,182.5,NA,182.5,146,1811
2002-08-23,178,182.5,178,180,NA,180,37,1752
2002-08-22,177.5,177.5,176.5,177.5,NA,177.5,58,1750
2002-08-21,179,179,177.75,177.75,NA,177.75,88,1735
2002-08-20,178,178,176.5,177,NA,177,258,1734
2002-08-19,180,180.75,179,180.75,NA,180.75,177,1611
2002-08-16,180.5,181.5,179.25,181.5,NA,181.5,26,1484
2002-08-15,183,183,179.5,183,NA,183,146,1486
2002-08-14,178,181.75,178,180.5,NA,180.5,210,1449
2002-08-13,176.75,178.75,174,177.75,NA,177.75,152,1373
2002-08-12,180.5,180.5,175.25,175.25,NA,175.25,142,1339
2002-08-09,167,172,167,172,NA,172,116,1311
2002-08-08,167,167.5,167,167.5,NA,167.5,112,1259
2002-08-07,169,169,167,168,NA,168,37,1272
2002-08-06,168,171,166.75,170,NA,170,125,1252
2002-08-05,166,170.5,166,167.75,NA,167.75,68,1249
2002-08-02,166,169.5,166,169,NA,169,40,1215
2002-08-01,173.5,173.5,166,168.5,NA,168.5,179,1187
2002-07-31,170,172,167.25,169.25,NA,169.25,333,1164
2002-07-30,164,167.5,164,166.75,NA,166.75,64,868
2002-07-29,160.5,164.75,160.5,164.25,NA,164.25,64,868
2002-07-26,170,170,168.5,168.75,NA,168.75,47,834
2002-07-25,175.5,176.5,175,175.5,NA,175.5,25,816
2002-07-24,174.5,178,174.5,178,NA,178,133,823
2002-07-23,176.5,177,175.5,175.75,NA,175.75,25,813
2002-07-22,179,182,179,179.75,NA,179.75,222,798
2002-07-19,170.5,174.5,169,174.5,NA,174.5,260,662
2002-07-18,176,176,172.5,173.5,NA,173.5,104,465
2002-07-17,168.5,174.75,168.5,174.75,NA,174.75,114,407
2002-07-16,170,172.5,169,172.25,NA,172.25,56,352
2002-07-15,162,167,162,167,NA,167,63,351
2002-07-12,154.75,158.5,153.5,155,NA,155,598,6963
2002-07-11,159.75,159.75,151,155.75,NA,155.75,871,6889
2002-07-10,159.75,162,158.25,158.25,NA,158.25,742,6765
2002-07-09,164,165,163.5,163.5,NA,163.5,579,6730
2002-07-08,164.75,165.25,160.25,160.75,NA,160.75,522,6743
2002-07-05,161.25,168.25,161.25,167,NA,167,376,6674
2002-07-03,156.25,165,156.25,163.25,NA,163.25,542,6619
2002-07-02,166.75,166.75,158.5,161.25,NA,161.25,775,6570
2002-07-01,164.5,164.5,161.25,163.25,NA,163.25,471,6463
2002-06-28,160.5,160.5,158.25,159,NA,159,511,6470
2002-06-27,156,164,154,161.5,NA,161.5,1266,6557
2002-06-26,150.75,155,150.5,153,NA,153,779,6230
2002-06-25,149.75,151,147.25,150.75,NA,150.75,1154,6061
2002-06-24,147.75,148.75,147.75,148.5,NA,148.5,686,5637
2002-06-21,142.25,144.75,142.25,144.75,NA,144.75,851,5492
2002-06-20,143,144,141.5,141.5,NA,141.5,368,5254
2002-06-19,141.75,142,140,141.5,NA,141.5,316,5344
2002-06-18,139,140.25,137,139.25,NA,139.25,344,5162
2002-06-17,140.25,140.5,139.75,140.5,NA,140.5,428,5031
2002-06-14,140.25,143,140,141.5,NA,141.5,155,4929
2002-06-13,142,144,139,141.75,NA,141.75,247,4912
2002-06-12,139,141.75,138,140.75,NA,140.75,302,4866
2002-06-11,134,137.5,133.5,137.5,NA,137.5,618,4970
2002-06-10,132,135,132,133.5,NA,133.5,918,5058
2002-06-07,143.5,143.5,140,140.25,NA,140.25,283,5049
2002-06-06,148.5,149,146.75,147.25,NA,147.25,478,5040
2002-06-05,144.5,148,144.5,146.75,NA,146.75,358,5021
2002-06-04,146.5,146.75,144,145.75,NA,145.75,553,4958
2002-06-03,139.5,148,139,146.75,NA,146.75,796,5002
2002-05-31,137.5,141,137.5,140.5,NA,140.5,661,4727
2002-05-30,135,137.5,135,137.25,NA,137.25,532,4492
2002-05-29,135,136.5,134.75,135.75,NA,135.75,516,4648
2002-05-28,134,134.5,134,134.5,NA,134.5,279,4353
2002-05-24,134.5,135.5,133.5,134.5,NA,134.5,266,4286
2002-05-23,132.25,133.75,131,133.5,NA,133.5,183,4209
2002-05-22,129.25,132,128.25,132,NA,132,65,4167
2002-05-21,130.75,130.75,128.75,129.5,NA,129.5,82,4157
2002-05-20,129.25,130.5,129.25,130.5,NA,130.5,194,4171
2002-05-17,128.5,130.25,128,129.75,NA,129.75,129,4103
2002-05-16,130.75,131,129.5,130.75,NA,130.75,386,4095
2002-05-15,128.25,131,128,131,NA,131,392,4030
2002-05-14,125,126.25,124.5,125,NA,125,19,547
2002-05-13,127,127.5,125.5,125.5,NA,125.5,27,545
2002-05-10,127.5,127.5,123.75,123.75,NA,123.75,37,557
2002-05-09,123.5,128,123.5,127,NA,127,107,537
2002-05-08,122.5,123,122.5,123,NA,123,13,528
2002-05-07,122,122,120.5,121.75,NA,121.75,28,520
2002-05-06,119,121.75,119,120,NA,120,33,518
2002-05-03,118,119,118,119,NA,119,92,546
2002-05-02,120.5,120.5,117.5,119,NA,119,122,526
2002-05-01,121.5,123,120,120,NA,120,108,507
2002-04-30,123.5,123.5,120.5,121,NA,121,42,454
2002-04-29,122.5,122.5,122.25,122.25,NA,122.25,43,434
2002-04-26,122.75,123.5,122.25,122.25,NA,122.25,26,426
2002-04-25,123,123.5,121.5,122,NA,122,44,416
2002-04-24,124.5,125,123,123.75,NA,123.75,46,410
2002-04-23,125,125,123.5,124.75,NA,124.75,23,412
2002-04-22,125,125,124,124.5,NA,124.5,26,411
2002-04-19,125,126,122,125,NA,125,103,417
2002-04-18,125,127,125,125.5,NA,125.5,64,390
2002-04-17,130,130,126.5,127.5,NA,127.5,107,368
2002-04-16,127.5,130,127,129,NA,129,65,340
2002-04-15,128.5,129,125.75,126.5,NA,126.5,25,357
2002-04-12,129,129,125,129,NA,129,69,358
2002-04-11,126,131.5,126,127.25,NA,127.25,78,376
2002-04-10,127,130,126,130,NA,130,82,374
2002-04-09,136,136.5,130.25,130.75,NA,130.75,66,402
2002-04-08,143.5,143.5,135,136.25,NA,136.25,252,403
2002-04-05,144,144,143,143,NA,143,21,400
2002-04-04,142,144,142,144,NA,144,46,399
2002-04-03,144.25,144.5,143.75,143.75,NA,143.75,52,394
2002-04-02,146,146,144,144,NA,144,16,360
2002-04-01,145,145,144,144.5,NA,144.5,16,360
2002-03-28,144.25,144.5,144,144,NA,144,19,353
2002-03-27,145,146.5,145,145,NA,145,50,345
2002-03-26,144,144,144,144,NA,144,4,324
2002-03-25,145,145,144,144,NA,144,4,324
2002-03-22,144.25,144.25,144,144,NA,144,2,323
2002-03-21,144,144,144,144,NA,144,5,322
2002-03-20,143.5,144.5,143,144.5,NA,144.5,5,322
2002-03-19,142.5,143.5,141.5,143,NA,143,18,320
2002-03-18,140,143.5,140,143.5,NA,143.5,26,318
2002-03-15,146.75,146.75,146,146,NA,146,5,310
2002-03-14,174.5,177.5,174,176.5,NA,176.5,122,1974
2002-03-13,175.75,177.25,174,174.75,NA,174.75,131,1854
2002-03-12,177.5,177.5,174,177,NA,177,209,1843
2002-03-11,173.75,178,172,175.75,NA,175.75,258,1930
2002-03-08,179.75,181.75,176,176.25,NA,176.25,167,1785
2002-03-07,178.5,181,178,180,NA,180,267,1767
2002-03-06,177.25,178,176,178,NA,178,216,1806
2002-03-05,179.5,180,176.5,177.75,NA,177.75,441,1811
2002-03-04,178.5,179,177.75,178.5,NA,178.5,83,1788
2002-03-01,172.75,175,172.25,174.75,NA,174.75,245,1790
2002-02-28,174.5,175.25,171,172.5,NA,172.5,198,1761
2002-02-27,175,175,173.25,175,NA,175,349,1694
2002-02-26,174.5,175.5,174,175.5,NA,175.5,76,1639
2002-02-25,171,174.25,169,174,NA,174,147,1754
2002-02-22,174.75,175,170,171.5,NA,171.5,201,1601
2002-02-21,169,176,168,174,NA,174,475,1572
2002-02-20,164.5,169.5,163.75,169,NA,169,16,1451
2002-02-19,163.5,163.75,163.25,163.75,NA,163.75,46,1450
2002-02-15,163,163,162,163,NA,163,251,1460
2002-02-14,163,164,163,163,NA,163,38,1441
2002-02-13,163.5,163.5,162.75,163.25,NA,163.25,45,1429
2002-02-12,163,164.75,163,163.75,NA,163.75,26,1438
2002-02-11,164,165,162.75,164,NA,164,57,1429
2002-02-08,165.25,165.75,163.5,164,NA,164,192,1414
2002-02-07,167,167.5,165,165,NA,165,132,1319
2002-02-06,166,167,166,167,NA,167,150,1257
2002-02-05,166,166.25,165,165.5,NA,165.5,66,1271
2002-02-04,163,166.5,162.5,165.25,NA,165.25,33,1307
2002-02-01,166.5,166.5,162.5,164,NA,164,61,1306
2002-01-31,165.75,168,165.5,165.5,NA,165.5,126,1305
2002-01-30,163,165.5,163,165.5,NA,165.5,181,1389
2002-01-29,160,163,160,163,NA,163,31,1441
2002-01-28,159,160.5,159,160.5,NA,160.5,89,1440
2002-01-25,163,163,161,161.75,NA,161.75,129,1432
2002-01-24,162.75,163.5,161,162.75,NA,162.75,21,1446
2002-01-23,159.75,161.75,159.75,161.75,NA,161.75,13,1442
2002-01-22,158,158.5,157.75,158,NA,158,7,1442
2002-01-18,156.25,157.5,155.5,157,NA,157,42,1438
2002-01-17,159,159,156.25,156.25,NA,156.25,72,1447
2002-01-16,158.25,159.5,158,158.5,NA,158.5,21,1437
2002-01-15,161,161,159,159,NA,159,23,1446
2002-01-14,161.5,162,157.5,158.5,NA,158.5,94,1442
2002-01-11,169,169,161.75,163.75,NA,163.75,28,1389
2002-01-10,161.5,164.25,161.5,164.25,NA,164.25,77,1386
2002-01-09,161.5,165,161.5,162.5,NA,162.5,110,1417
2002-01-08,165,167.5,165,166.5,NA,166.5,28,1427
2002-01-07,169,170.25,169,170.25,NA,170.25,37,1428
2002-01-04,172.25,174,170,172.25,NA,172.25,44,1415
2002-01-03,169,173,167.5,173,NA,173,176,1416
2002-01-02,165.5,167.75,163.5,167.75,NA,167.75,84,1362
2001-12-31,158.5,162.25,158.5,162,NA,162,67,1333
2001-12-28,158,158,158,158,NA,158,2,1337
2001-12-27,157.25,158.5,156,156.5,NA,156.5,57,1338
2001-12-26,160,161,156.5,156.5,NA,156.5,13,1335
2001-12-21,163.5,163.5,158.75,160.5,NA,160.5,16,1344
2001-12-20,152.5,157,152.5,156.25,NA,156.25,292,1338
2001-12-19,157,160.5,157,157,NA,157,141,1323
2001-12-18,163,164,161.25,162,NA,162,95,1335
2001-12-17,168,168.5,165.5,165.5,NA,165.5,62,1310
2001-12-14,187,188.25,185,185,NA,185,87,2725
2001-12-13,186.75,188.75,186.5,187,NA,187,155,2702
2001-12-12,186.25,187.5,185.5,185.75,NA,185.75,134,2673
2001-12-11,180.5,186.5,180,185.25,NA,185.25,204,2660
2001-12-10,179.5,181,176.75,181,NA,181,186,2626
2001-12-07,191,191,178,182.25,NA,182.25,308,2670
2001-12-06,199.5,199.5,191.5,192,NA,192,382,2630
2001-12-05,202.5,202.5,196.5,200,NA,200,182,2673
2001-12-04,199.25,201,199.25,201,NA,201,138,2602
2001-12-03,196.5,197.5,195,197.5,NA,197.5,318,2517
2001-11-30,200,200,196,196.5,NA,196.5,118,2557
2001-11-29,185,192,184.75,191.75,NA,191.75,159,2481
2001-11-28,187,188,183.5,184.75,NA,184.75,153,2458
2001-11-27,182.5,186,182,186,NA,186,150,2426
2001-11-26,189.25,190.5,183,185.25,NA,185.25,87,2299
2001-11-23,191.5,192,189,189,NA,189,490,2449
2001-11-21,187.75,190.75,187.75,189.75,NA,189.75,236,2366
2001-11-20,191,191,187.75,188,NA,188,472,2225
2001-11-19,194,194,191.25,191.5,NA,191.5,114,2057
2001-11-16,195.25,197,192.25,194.5,NA,194.5,219,2069
2001-11-15,189,194.75,189,194.75,NA,194.75,91,2013
2001-11-14,185.5,188.25,185.5,188.25,NA,188.25,107,2001
2001-11-13,181.75,187.5,181.5,184,NA,184,151,2001
2001-11-12,180,181.75,180,181.75,NA,181.75,244,1870
2001-11-09,180,182.5,179,180,NA,180,222,1967
2001-11-08,178.5,179.75,177.5,179.75,NA,179.75,348,1809
2001-11-07,174.75,178,174.75,177.5,NA,177.5,82,1640
2001-11-06,179.25,179.25,174.25,174.25,NA,174.25,234,1635
2001-11-05,180,180,179,179.5,NA,179.5,71,1490
2001-11-02,177.5,180.25,177,177,NA,177,177,1571
2001-11-01,176,177.5,174,177,NA,177,154,1507
2001-10-31,173,175.5,172,173.25,NA,173.25,424,1477
2001-10-30,167.5,172.5,167,172,NA,172,292,1333
2001-10-29,165.25,166.5,165,165,NA,165,94,1399
2001-10-26,163.5,165,162.75,164,NA,164,186,1386
2001-10-25,163.5,165,162.25,162.25,NA,162.25,80,1314
2001-10-24,165.75,166,163,163.5,NA,163.5,59,1254
2001-10-23,164.75,167.25,164.75,164.75,NA,164.75,188,1237
2001-10-22,161.5,164.25,158,164.25,NA,164.25,427,1188
2001-10-19,160,162,159.5,161.25,NA,161.25,236,1203
2001-10-18,165,166.5,163.5,163.5,NA,163.5,150,1177
2001-10-17,169,169,165,166.5,NA,166.5,94,1182
2001-10-16,167.25,170,165.5,168,NA,168,164,1170
2001-10-15,161.5,165.5,160.25,165.5,NA,165.5,142,1131
2001-10-12,159.5,163.5,159.5,162.5,NA,162.5,103,1100
2001-10-11,156,164.5,156,160.5,NA,160.5,145,1056
2001-10-10,158,159,157,157.5,NA,157.5,120,1013
2001-10-09,168.5,169.5,160.5,160.5,NA,160.5,64,989
2001-10-08,158.75,168,158.5,165.25,NA,165.25,59,975
2001-10-05,151.5,156.75,151.5,156.75,NA,156.75,94,954
2001-10-04,151,152.5,150.5,151.5,NA,151.5,120,933
2001-10-03,152,152,150.25,150.25,NA,150.25,49,890
2001-10-02,150.5,151.5,149,151.5,NA,151.5,295,890
2001-10-01,146.5,153.25,146.5,149.25,NA,149.25,250,789
2001-09-28,145,148.25,145,146.75,NA,146.75,201,726
2001-09-27,146,146.5,145.25,145.25,NA,145.25,218,663
2001-09-26,141,147,141,145,NA,145,73,606
2001-09-25,143.5,144,143.5,144,NA,144,20,571
2001-09-24,145.5,145.5,142.5,145.25,NA,145.25,39,557
2001-09-21,148,148,148,148,NA,148,129,530
2001-09-20,149.5,152,149.25,149.5,NA,149.5,44,533
2001-09-19,149,151,147.5,150,NA,150,135,525
2001-09-18,146,151.5,146,151,NA,151,50,525
2001-09-17,148.5,150,148.5,150,NA,150,111,494
2001-09-14,151.75,151.75,147.5,148,NA,148,127,2161
2001-09-13,151,153.5,150,152.5,NA,152.5,205,2094
2001-09-11,148.25,148.25,148.25,148.25,NA,148.25,0,1960
2001-09-10,146,148.25,145.5,148.25,NA,148.25,0,1960
2001-09-07,148.25,148.25,145.5,146.5,NA,146.5,138,1960
2001-09-06,145.5,147,145.5,147,NA,147,109,1977
2001-09-05,144.5,147.25,144,147.25,NA,147.25,87,1964
2001-09-04,142.5,144,142.5,144,NA,144,12,1951
2001-08-31,141,143.5,141,143,NA,143,335,1944
2001-08-30,140.75,141.75,140.25,140.5,NA,140.5,101,2170
2001-08-29,139,141.5,139,141,NA,141,85,2133
2001-08-28,141.25,141.25,138,138,NA,138,26,2154
2001-08-27,136.25,140,136.25,139.5,NA,139.5,56,2144
2001-08-24,136.75,139,136.75,136.75,NA,136.75,93,2136
2001-08-23,133.5,136.75,133.5,136.75,NA,136.75,224,2116
2001-08-22,135.25,135.25,133.25,134,NA,134,29,2092
2001-08-21,134,134,133.5,134,NA,134,60,2091
2001-08-20,131.5,133.25,131.5,133,NA,133,13,2094
2001-08-17,137.5,137.5,135.5,135.5,NA,135.5,4,2100
2001-08-16,137.75,137.75,136.5,136.5,NA,136.5,28,2099
2001-08-15,138,138,136,137.25,NA,137.25,160,2102
2001-08-14,138,138.75,138,138.25,NA,138.25,2,2182
2001-08-13,138.5,140.5,138.5,140.5,NA,140.5,11,2181
2001-08-10,140.25,141,138.75,138.75,NA,138.75,21,2171
2001-08-09,136.5,138.25,136.5,137.25,NA,137.25,67,2161
2001-08-08,135,137,134.5,136,NA,136,20,2143
2001-08-07,136.5,136.5,134.75,134.75,NA,134.75,44,2150
2001-08-06,132.25,135,131.75,135,NA,135,40,2152
2001-08-03,130,131.5,129,131.5,NA,131.5,175,2154
2001-08-02,136,136,130,132,NA,132,287,2071
2001-08-01,136.5,137.5,134.5,134.5,NA,134.5,106,1979
2001-07-31,135.25,138.25,135,138,NA,138,57,1936
2001-07-30,137.5,137.5,135,136.25,NA,136.25,165,1925
2001-07-27,138.5,140,138,139.5,NA,139.5,197,1865
2001-07-26,144,144.25,136,136,NA,136,547,1866
2001-07-25,140,140.5,140,140.5,NA,140.5,343,1540
2001-07-24,139,139,138,138,NA,138,252,1322
2001-07-23,129.5,139,129.25,136,NA,136,90,1138
2001-07-20,128.5,129.25,127.75,129,NA,129,432,1105
2001-07-19,130,130.75,129,129,NA,129,139,818
2001-07-18,129.5,131,129.5,129.5,NA,129.5,161,770
2001-07-17,138,138,132.75,132.75,NA,132.75,45,643
2001-07-16,135,135,127,130.5,NA,130.5,253,645
2001-07-13,140,140,134.5,138.25,NA,138.25,1798,5274
2001-07-12,134,142,134,140.5,NA,140.5,1918,5503
2001-07-11,127.5,131.25,127,130.5,NA,130.5,1600,5310
2001-07-10,120,123.5,119.75,123.25,NA,123.25,2045,5887
2001-07-09,114.75,118,114.25,117.75,NA,117.75,822,5901
2001-07-06,116,116.5,115.25,115.25,NA,115.25,488,5742
2001-07-05,112.5,115.75,112.25,115.75,NA,115.75,1230,5649
2001-07-03,111.5,113,110.75,112.5,NA,112.5,119,5849
2001-07-02,110.5,113,110.25,112,NA,112,445,5843
2001-06-29,112.75,113.25,110.5,112,NA,112,377,5798
2001-06-28,111.75,111.75,110.5,110.75,NA,110.75,589,5710
2001-06-27,110,111.5,109.75,111.25,NA,111.25,783,5515
2001-06-26,109.25,109.75,109,109.5,NA,109.5,380,5251
2001-06-25,109.25,109.5,108.5,108.75,NA,108.75,370,5270
2001-06-22,110.25,110.25,109.25,109.75,NA,109.75,184,5102
2001-06-21,110.75,110.75,110,110.25,NA,110.25,52,5157
2001-06-20,111.5,111.75,110.75,111,NA,111,182,5150
2001-06-19,111,112,111,111.75,NA,111.75,212,5137
2001-06-18,111.75,111.75,110.25,111,NA,111,766,5186
2001-06-15,110.5,111.25,110.25,111.25,NA,111.25,265,4781
2001-06-14,113,113,110,111.5,NA,111.5,1205,4751
2001-06-13,115.25,115.25,112.5,113,NA,113,548,4146
2001-06-12,116,116,115,115,NA,115,251,3845
2001-06-11,116.5,116.5,115.5,116,NA,116,18,3641
2001-06-08,116,116.5,116,116.25,NA,116.25,12,3641
2001-06-07,116.25,117,116.25,116.5,NA,116.5,108,3639
2001-06-06,115.5,116.25,115.25,115.5,NA,115.5,135,3634
2001-06-05,118,118.25,116,116,NA,116,519,3648
2001-06-04,118.5,118.5,117,117.25,NA,117.25,157,3278
2001-06-01,118.25,119.5,118.25,119,NA,119,196,3256
2001-05-31,116.5,117.75,116.25,117.75,NA,117.75,129,3228
2001-05-30,117,117,116,116.25,NA,116.25,66,3175
2001-05-29,116.75,116.75,115.75,116.25,NA,116.25,351,3168
2001-05-25,116,117.25,116,116.75,NA,116.75,127,3170
2001-05-24,115,116,115,115.75,NA,115.75,21,3132
2001-05-23,114,114,114,114,NA,114,3,3122
2001-05-22,114.25,114.25,113,113.5,NA,113.5,28,3123
2001-05-21,115.75,115.75,113.75,114.25,NA,114.25,258,3119
2001-05-18,115.25,116,115,115.75,NA,115.75,198,3066
2001-05-17,114.75,115.5,114.5,115,NA,115,32,2996
2001-05-16,114.5,115.25,114.25,114.75,NA,114.75,11,2986
2001-05-15,115.75,115.75,115,115,NA,115,25,2991
2001-05-14,109,110.5,109,109,NA,109,241,1919
2001-05-11,108.5,109.25,107.75,108,NA,108,57,1825
2001-05-10,108.25,109,107.5,107.75,NA,107.75,68,1801
2001-05-09,110,110.5,109.75,110,NA,110,88,1769
2001-05-08,111,111.25,109,109,NA,109,112,1804
2001-05-07,111.25,113,111.25,111.25,NA,111.25,304,1739
2001-05-04,112.5,113.5,112.5,112.5,NA,112.5,165,1619
2001-05-03,113.75,113.75,112.25,112.5,NA,112.5,59,1556
2001-05-02,114,114.25,113,113,NA,113,59,1556
2001-05-01,114,114.25,113.75,113.75,NA,113.75,226,1513
2001-04-30,112.75,113.5,112.75,113.5,NA,113.5,63,1495
2001-04-27,113.75,114,112,112.25,NA,112.25,49,1487
2001-04-26,114.75,114.75,113.75,114.25,NA,114.25,152,1441
2001-04-25,113.25,114.75,113.25,113.75,NA,113.75,63,1304
2001-04-24,113,113.75,112.75,113.25,NA,113.25,99,1256
2001-04-23,115.5,115.5,112.75,112.75,NA,112.75,52,1222
2001-04-20,116.25,116.25,115.5,115.5,NA,115.5,48,1207
2001-04-19,116.75,116.75,114.75,115.75,NA,115.75,167,1160
2001-04-18,117.25,117.75,117,117,NA,117,167,1054
2001-04-17,117,118.25,117,117.25,NA,117.25,115,899
2001-04-16,117.75,118.5,117.25,117.25,NA,117.25,45,924
2001-04-12,116.5,117,116,116.5,NA,116.5,97,909
2001-04-11,116.25,116.25,116,116.25,NA,116.25,56,836
2001-04-10,115,116.5,115,115.5,NA,115.5,30,814
2001-04-09,116.75,117,114.5,114.5,NA,114.5,23,806
2001-04-06,116.5,116.5,116.25,116.25,NA,116.25,87,796
2001-04-05,116.5,116.5,114.75,116,NA,116,46,771
2001-04-04,115.5,116.25,115.25,116.25,NA,116.25,66,760
2001-04-03,114,115.25,113.75,115.25,NA,115.25,68,746
2001-04-02,113,113.5,113,113.5,NA,113.5,10,732
2001-03-30,114,114.5,112,112,NA,112,36,732
2001-03-29,113,113,111.75,112.75,NA,112.75,73,730
2001-03-28,112.5,112.5,112.25,112.25,NA,112.25,35,706
2001-03-27,112.75,112.75,112,112.5,NA,112.5,36,697
2001-03-26,111.75,112.75,111.75,112.5,NA,112.5,148,700
2001-03-23,110.5,111.75,110.5,111,NA,111,57,725
2001-03-22,112,112,110.5,111,NA,111,49,710
2001-03-21,114,114,112,112.75,NA,112.75,47,691
2001-03-20,114.25,115.5,114,115,NA,115,62,679
2001-03-19,113.5,114,113.5,114,NA,114,35,682
2001-03-16,113,113,112.75,112.75,NA,112.75,23,707
2001-03-15,115,115,112.5,113.25,NA,113.25,19,704
2001-03-14,114,114.25,112.25,113,NA,113,203,3936
2001-03-13,115.25,115.25,113.75,114,NA,114,98,3949
2001-03-12,113.75,114.5,113.5,114.25,NA,114.25,118,3943
2001-03-09,114,114.25,113.25,114.25,NA,114.25,72,3964
2001-03-08,112.25,113.75,111.5,113.25,NA,113.25,355,3924
2001-03-07,115.25,115.5,112.5,112.75,NA,112.75,341,3753
2001-03-06,111.25,114.5,111.25,114.5,NA,114.5,629,3647
2001-03-05,111.25,111.75,111,111.25,NA,111.25,301,3398
2001-03-02,112,112.25,111.25,111.25,NA,111.25,54,3308
2001-03-01,111.5,112.5,111.25,111.25,NA,111.25,90,3300
2001-02-28,111.5,112,111,111.25,NA,111.25,173,3300
2001-02-27,111,111,110.5,110.5,NA,110.5,192,3263
2001-02-26,111.5,111.75,110.25,110.75,NA,110.75,194,3155
2001-02-23,111.25,111.25,109.75,111.25,NA,111.25,472,3056
2001-02-22,114,114,111.5,111.5,NA,111.5,278,2783
2001-02-21,114,114.75,113.75,114,NA,114,569,2718
2001-02-20,114,115,113.75,114,NA,114,367,2530
2001-02-16,113.5,113.5,113,113.25,NA,113.25,80,2407
2001-02-15,113.5,113.5,113,113.25,NA,113.25,182,2407
2001-02-14,113.25,113.5,112.75,113,NA,113,336,2290
2001-02-13,112.75,113.25,112.75,113.25,NA,113.25,97,1991
2001-02-12,113.25,114,113.25,113.25,NA,113.25,39,1989
2001-02-09,113.75,114.25,113,113.75,NA,113.75,106,1979
2001-02-08,114.25,115,114,114,NA,114,139,1974
2001-02-07,116.25,116.25,115,115,NA,115,29,1947
2001-02-06,115.75,116,115,116,NA,116,104,1946
2001-02-05,116.5,116.75,116,116,NA,116,47,1892
2001-02-02,115,116.5,115,116.5,NA,116.5,431,1851
2001-02-01,114.75,115,114.5,115,NA,115,68,1699
2001-01-31,114.5,114.75,114.5,114.5,NA,114.5,223,1649
2001-01-30,115,115.5,114.25,114.25,NA,114.25,86,1629
2001-01-29,114.75,114.75,114,114.25,NA,114.25,65,1604
2001-01-26,115.5,115.5,114.5,115,NA,115,312,1584
2001-01-25,117.25,117.25,116,116,NA,116,27,1442
2001-01-24,116.75,116.75,116.75,116.75,NA,116.75,9,1432
2001-01-23,118.25,118.25,116.75,116.75,NA,116.75,78,1426
2001-01-22,118,118.5,117.75,118,NA,118,59,1407
2001-01-19,118.5,118.5,117.5,118.25,NA,118.25,177,1377
2001-01-18,118.75,119.75,118,118,NA,118,17,1295
2001-01-17,117.75,118.75,117.5,118,NA,118,91,1299
2001-01-16,121.75,121.75,117.75,117.75,NA,117.75,283,1274
2001-01-12,122.75,123,121.75,122.25,NA,122.25,341,1149
2001-01-11,123.5,123.5,123,123,NA,123,123,992
2001-01-10,124.5,124.5,124.5,124.5,NA,124.5,39,944
2001-01-09,123.25,125,123.25,124.5,NA,124.5,39,944
2001-01-08,123.25,123.25,122.5,123,NA,123,47,925
2001-01-05,124.5,124.5,123.5,123.5,NA,123.5,145,923
2001-01-04,125,125,125,125,NA,125,1,926
2001-01-03,124.5,125,124.5,125,NA,125,57,924
